country_key,country,region_key,region,year,date,holiday
us,United States,ut,Utah,2026,2026-01-19,Martin Luther King Jr. Day
us,United States,ut,Utah,2026,2026-02-16,Washington and Lincoln Day
us,United States,ut,Utah,2026,2026-05-25,Memorial Day
us,United States,ut,Utah,2026,2026-06-19,Juneteenth
us,United States,ut,Utah,2026,2026-07-03,Independence Day (substitute day)
us,United States,ut,Utah,2026,2026-07-04,Independence Day
us,United States,ut,Utah,2026,2026-07-24,Pioneer Day
us,United States,ut,Utah,2026,2026-09-07,Labour Day
us,United States,ut,Utah,2026,2026-10-12,Columbus Day
us,United States,ut,Utah,2026,2026-11-11,Veterans Day
us,United States,ut,Utah,2026,2026-11-26,Thanksgiving Day
us,United States,ut,Utah,2026,2026-12-25,Christmas Day
us,United States,ut,Utah,2027,2027-01-01,New Year's Day
us,United States,ut,Utah,2027,2027-01-18,Martin Luther King Jr. Day
us,United States,ut,Utah,2027,2027-02-15,Washington and Lincoln Day
us,United States,ut,Utah,2027,2027-05-31,Memorial Day
us,United States,ut,Utah,2027,2027-06-18,Juneteenth (substitute day)
us,United States,ut,Utah,2027,2027-06-19,Juneteenth
us,United States,ut,Utah,2027,2027-07-04,Independence Day
us,United States,ut,Utah,2027,2027-07-05,Independence Day (substitute day)
us,United States,ut,Utah,2027,2027-07-24,Pioneer Day
us,United States,ut,Utah,2027,2027-09-06,Labour Day
us,United States,ut,Utah,2027,2027-10-11,Columbus Day
us,United States,ut,Utah,2027,2027-11-11,Veterans Day
us,United States,ut,Utah,2027,2027-11-25,Thanksgiving Day
us,United States,ut,Utah,2027,2027-12-24,Christmas Day (substitute day)
us,United States,ut,Utah,2027,2027-12-25,Christmas Day
us,United States,ut,Utah,2027,2027-12-31,New Year's Day (substitute day)
us,United States,vt,Vermont,2026,2026-01-01,New Year's Day
us,United States,vt,Vermont,2026,2026-01-19,Martin Luther King Jr. Day
us,United States,vt,Vermont,2026,2026-02-16,Presidents' Day
us,United States,vt,Vermont,2026,2026-03-03,Town Meeting Day
us,United States,vt,Vermont,2026,2026-05-25,Memorial Day
us,United States,vt,Vermont,2026,2026-06-19,Juneteenth
us,United States,vt,Vermont,2026,2026-07-03,Independence Day (substitute day)
us,United States,vt,Vermont,2026,2026-07-04,Independence Day
us,United States,vt,Vermont,2026,2026-08-17,Bennington Battle Day
us,United States,vt,Vermont,2026,2026-09-07,Labour Day
us,United States,vt,Vermont,2026,2026-10-12,Indigenous Peoples' Day
us,United States,vt,Vermont,2026,2026-11-11,Veterans Day
us,United States,vt,Vermont,2026,2026-11-26,Thanksgiving Day
us,United States,vt,Vermont,2026,2026-12-25,Christmas Day
us,United States,vt,Vermont,2027,2027-01-01,New Year's Day
us,United States,vt,Vermont,2027,2027-01-18,Martin Luther King Jr. Day
us,United States,vt,Vermont,2027,2027-02-15,Presidents' Day
us,United States,vt,Vermont,2027,2027-03-02,Town Meeting Day
us,United States,vt,Vermont,2027,2027-05-31,Memorial Day
us,United States,vt,Vermont,2027,2027-06-18,Juneteenth (substitute day)
us,United States,vt,Vermont,2027,2027-06-19,Juneteenth
us,United States,vt,Vermont,2027,2027-07-04,Independence Day
us,United States,vt,Vermont,2027,2027-07-05,Independence Day (substitute day)
us,United States,vt,Vermont,2027,2027-08-16,Bennington Battle Day
us,United States,vt,Vermont,2027,2027-09-06,Labour Day
us,United States,vt,Vermont,2027,2027-10-11,Indigenous Peoples' Day
us,United States,vt,Vermont,2027,2027-11-11,Veterans Day
us,United States,vt,Vermont,2027,2027-11-25,Thanksgiving Day
us,United States,vt,Vermont,2027,2027-12-24,Christmas Day (substitute day)
us,United States,vt,Vermont,2027,2027-12-25,Christmas Day
us,United States,vt,Vermont,2027,2027-12-31,New Year's Day (substitute day)
us,United States,va,Virginia,2026,2026-01-01,New Year's Day
us,United States,va,Virginia,2026,2026-01-19,Martin Luther King Jr. Day
us,United States,va,Virginia,2026,2026-02-16,George Washington Day
us,United States,va,Virginia,2026,2026-05-25,Memorial Day
us,United States,va,Virginia,2026,2026-06-19,Juneteenth
us,United States,va,Virginia,2026,2026-07-03,Independence Day (substitute day)
us,United States,va,Virginia,2026,2026-07-04,Independence Day
us,United States,va,Virginia,2026,2026-09-07,Labour Day
us,United States,va,Virginia,2026,2026-10-12,Columbus Day
us,United States,va,Virginia,2026,2026-11-03,Election Day
us,United States,va,Virginia,2026,2026-11-11,Veterans Day
us,United States,va,Virginia,2026,2026-11-26,Thanksgiving Day
us,United States,va,Virginia,2026,2026-12-25,Christmas Day
us,United States,va,Virginia,2027,2027-01-01,New Year's Day
us,United States,va,Virginia,2027,2027-01-18,Martin Luther King Jr. Day
us,United States,va,Virginia,2027,2027-02-15,George Washington Day
us,United States,va,Virginia,2027,2027-05-31,Memorial Day
us,United States,va,Virginia,2027,2027-06-18,Juneteenth (substitute day)
us,United States,va,Virginia,2027,2027-06-19,Juneteenth
us,United States,va,Virginia,2027,2027-07-04,Independence Day
us,United States,va,Virginia,2027,2027-07-05,Independence Day (substitute day)
us,United States,va,Virginia,2027,2027-09-06,Labour Day
us,United States,va,Virginia,2027,2027-10-11,Columbus Day
us,United States,va,Virginia,2027,2027-11-11,Veterans Day
us,United States,va,Virginia,2027,2027-11-25,Thanksgiving Day
us,United States,va,Virginia,2027,2027-12-24,Christmas Day (substitute day)
us,United States,va,Virginia,2027,2027-12-25,Christmas Day
us,United States,va,Virginia,2027,2027-12-31,New Year's Day (substitute day)
us,United States,wa,Washington,2026,2026-01-01,New Year's Day
us,United States,wa,Washington,2026,2026-01-19,Martin Luther King Jr. Day
us,United States,wa,Washington,2026,2026-02-16,Presidents' Day
us,United States,wa,Washington,2026,2026-05-25,Memorial Day
us,United States,wa,Washington,2026,2026-06-19,Juneteenth
us,United States,wa,Washington,2026,2026-07-03,Independence Day (substitute day)
us,United States,wa,Washington,2026,2026-07-04,Independence Day
us,United States,wa,Washington,2026,2026-09-07,Labour Day
us,United States,wa,Washington,2026,2026-10-12,Columbus Day
us,United States,wa,Washington,2026,2026-11-11,Veterans Day
us,United States,wa,Washington,2026,2026-11-26,Thanksgiving Day
us,United States,wa,Washington,2026,2026-12-25,Christmas Day
us,United States,wa,Washington,2027,2027-01-01,New Year's Day
us,United States,wa,Washington,2027,2027-01-18,Martin Luther King Jr. Day
us,United States,wa,Washington,2027,2027-02-15,Presidents' Day
us,United States,wa,Washington,2027,2027-05-31,Memorial Day
us,United States,wa,Washington,2027,2027-06-18,Juneteenth (substitute day)
us,United States,wa,Washington,2027,2027-06-19,Juneteenth
us,United States,wa,Washington,2027,2027-07-04,Independence Day
us,United States,wa,Washington,2027,2027-07-05,Independence Day (substitute day)
us,United States,wa,Washington,2027,2027-09-06,Labour Day
us,United States,wa,Washington,2027,2027-10-11,Columbus Day
us,United States,wa,Washington,2027,2027-11-11,Veterans Day
us,United States,wa,Washington,2027,2027-11-25,Thanksgiving Day
us,United States,wa,Washington,2027,2027-12-24,Christmas Day (substitute day)
us,United States,wa,Washington,2027,2027-12-25,Christmas Day
us,United States,wa,Washington,2027,2027-12-31,New Year's Day (substitute day)
us,United States,wv,West Virginia,2026,2026-01-01,New Year's Day
us,United States,wv,West Virginia,2026,2026-01-19,Martin Luther King Jr. Day
us,United States,wv,West Virginia,2026,2026-02-15,Susan B. Anthony Day
us,United States,wv,West Virginia,2026,2026-02-16,President's Day
us,United States,wv,West Virginia,2026,2026-05-25,Memorial Day
us,United States,wv,West Virginia,2026,2026-06-19,Juneteenth
us,United States,wv,West Virginia,2026,2026-06-20,West Virginia Day
us,United States,wv,West Virginia,2026,2026-07-03,Independence Day (substitute day)
us,United States,wv,West Virginia,2026,2026-07-04,Independence Day
us,United States,wv,West Virginia,2026,2026-09-07,Labour Day
us,United States,wv,West Virginia,2026,2026-10-12,Columbus Day
us,United States,wv,West Virginia,2026,2026-11-11,Veterans Day
us,United States,wv,West Virginia,2026,2026-11-26,Thanksgiving Day
us,United States,wv,West Virginia,2026,2026-11-27,Lincoln's Day
us,United States,wv,West Virginia,2026,2026-12-25,Christmas Day
us,United States,wv,West Virginia,2027,2027-01-01,New Year's Day
us,United States,wv,West Virginia,2027,2027-01-18,Martin Luther King Jr. Day
us,United States,wv,West Virginia,2027,2027-02-15,Susan B. Anthony Day / President's Day
us,United States,wv,West Virginia,2027,2027-05-31,Memorial Day
us,United States,wv,West Virginia,2027,2027-06-18,Juneteenth (substitute day)
us,United States,wv,West Virginia,2027,2027-06-19,Juneteenth
us,United States,wv,West Virginia,2027,2027-06-20,West Virginia Day
us,United States,wv,West Virginia,2027,2027-07-04,Independence Day
us,United States,wv,West Virginia,2027,2027-07-05,Independence Day (substitute day)
us,United States,wv,West Virginia,2027,2027-09-06,Labour Day
us,United States,wv,West Virginia,2027,2027-10-11,Columbus Day
us,United States,wv,West Virginia,2027,2027-11-11,Veterans Day
us,United States,wv,West Virginia,2027,2027-11-25,Thanksgiving Day
us,United States,wv,West Virginia,2027,2027-11-26,Lincoln's Day
us,United States,wv,West Virginia,2027,2027-12-24,Christmas Day (substitute day)
us,United States,wv,West Virginia,2027,2027-12-25,Christmas Day
us,United States,wv,West Virginia,2027,2027-12-31,New Year's Day (substitute day)
us,United States,wi,Wisconsin,2026,2026-01-01,New Year's Day
us,United States,wi,Wisconsin,2026,2026-01-19,Martin Luther King Jr. Day
us,United States,wi,Wisconsin,2026,2026-02-15,Susan B. Anthony Day
us,United States,wi,Wisconsin,2026,2026-02-16,Washington's Birthday
us,United States,wi,Wisconsin,2026,2026-05-25,Memorial Day
us,United States,wi,Wisconsin,2026,2026-06-19,Juneteenth
us,United States,wi,Wisconsin,2026,2026-07-03,Independence Day (substitute day)
us,United States,wi,Wisconsin,2026,2026-07-04,Independence Day
us,United States,wi,Wisconsin,2026,2026-09-07,Labour Day
us,United States,wi,Wisconsin,2026,2026-09-08,Primary Election Day
us,United States,wi,Wisconsin,2026,2026-10-12,Columbus Day
us,United States,wi,Wisconsin,2026,2026-11-03,Election Day
us,United States,wi,Wisconsin,2026,2026-11-11,Veterans Day
us,United States,wi,Wisconsin,2026,2026-11-26,Thanksgiving Day
us,United States,wi,Wisconsin,2026,2026-12-25,Christmas Day
us,United States,wi,Wisconsin,2027,2027-01-01,New Year's Day
us,United States,wi,Wisconsin,2027,2027-01-18,Martin Luther King Jr. Day
us,United States,wi,Wisconsin,2027,2027-02-15,Susan B. Anthony Day / Washington's Birthday
us,United States,wi,Wisconsin,2027,2027-05-31,Memorial Day
us,United States,wi,Wisconsin,2027,2027-06-18,Juneteenth (substitute day)
us,United States,wi,Wisconsin,2027,2027-06-19,Juneteenth
us,United States,wi,Wisconsin,2027,2027-07-04,Independence Day
us,United States,wi,Wisconsin,2027,2027-07-05,Independence Day (substitute day)
us,United States,wi,Wisconsin,2027,2027-09-06,Labour Day
us,United States,wi,Wisconsin,2027,2027-09-14,Primary Election Day
us,United States,wi,Wisconsin,2027,2027-10-11,Columbus Day
us,United States,wi,Wisconsin,2027,2027-11-02,Election Day
us,United States,wi,Wisconsin,2027,2027-11-11,Veterans Day
us,United States,wi,Wisconsin,2027,2027-11-25,Thanksgiving Day
us,United States,wi,Wisconsin,2027,2027-12-24,Christmas Day (substitute day)
us,United States,wi,Wisconsin,2027,2027-12-25,Christmas Day
us,United States,wi,Wisconsin,2027,2027-12-31,New Year's Day (substitute day)
us,United States,wy,Wyoming,2026,2026-01-01,New Year's Day
us,United States,wy,Wyoming,2026,2026-01-19,Martin Luther King Jr. Day
us,United States,wy,Wyoming,2026,2026-02-16,President's Day
us,United States,wy,Wyoming,2026,2026-05-25,Memorial Day
us,United States,wy,Wyoming,2026,2026-06-19,Juneteenth
us,United States,wy,Wyoming,2026,2026-07-03,Independence Day (substitute day)
us,United States,wy,Wyoming,2026,2026-07-04,Independence Day
us,United States,wy,Wyoming,2026,2026-09-07,Labour Day
us,United States,wy,Wyoming,2026,2026-10-12,Columbus Day
us,United States,wy,Wyoming,2026,2026-11-11,Veterans Day
us,United States,wy,Wyoming,2026,2026-11-26,Thanksgiving Day
us,United States,wy,Wyoming,2026,2026-12-25,Christmas Day
us,United States,wy,Wyoming,2027,2027-01-01,New Year's Day
us,United States,wy,Wyoming,2027,2027-01-18,Martin Luther King Jr. Day
us,United States,wy,Wyoming,2027,2027-02-15,President's Day
us,United States,wy,Wyoming,2027,2027-05-31,Memorial Day
us,United States,wy,Wyoming,2027,2027-06-18,Juneteenth (substitute day)
us,United States,wy,Wyoming,2027,2027-06-19,Juneteenth
us,United States,wy,Wyoming,2027,2027-07-04,Independence Day
us,United States,wy,Wyoming,2027,2027-07-05,Independence Day (substitute day)
us,United States,wy,Wyoming,2027,2027-09-06,Labour Day
us,United States,wy,Wyoming,2027,2027-10-11,Columbus Day
us,United States,wy,Wyoming,2027,2027-11-11,Veterans Day
us,United States,wy,Wyoming,2027,2027-11-25,Thanksgiving Day
us,United States,wy,Wyoming,2027,2027-12-24,Christmas Day (substitute day)
us,United States,wy,Wyoming,2027,2027-12-25,Christmas Day
us,United States,wy,Wyoming,2027,2027-12-31,New Year's Day (substitute day)
uk,United Kingdom,england,England and Wales,2026,2026-01-01,New Year's Day
uk,United Kingdom,england,England and Wales,2026,2026-04-03,Good Friday
uk,United Kingdom,england,England and Wales,2026,2026-04-06,Easter Monday
uk,United Kingdom,england,England and Wales,2026,2026-05-04,Early May bank holiday
uk,United Kingdom,england,England and Wales,2026,2026-05-25,Spring bank holiday
uk,United Kingdom,england,England and Wales,2026,2026-08-31,Summer bank holiday
uk,United Kingdom,england,England and Wales,2026,2026-12-25,Christmas Day
uk,United Kingdom,england,England and Wales,2026,2026-12-26,Boxing Day
uk,United Kingdom,england,England and Wales,2026,2026-12-28,Boxing Day (substitute day)
uk,United Kingdom,england,England and Wales,2027,2027-01-01,New Year's Day
uk,United Kingdom,england,England and Wales,2027,2027-03-26,Good Friday
uk,United Kingdom,england,England and Wales,2027,2027-03-29,Easter Monday
uk,United Kingdom,england,England and Wales,2027,2027-05-03,Early May bank holiday
uk,United Kingdom,england,England and Wales,2027,2027-05-31,Spring bank holiday
uk,United Kingdom,england,England and Wales,2027,2027-08-30,Summer bank holiday
uk,United Kingdom,england,England and Wales,2027,2027-12-25,Christmas Day
uk,United Kingdom,england,England and Wales,2027,2027-12-26,Boxing Day
uk,United Kingdom,england,England and Wales,2027,2027-12-27,Christmas Day (substitute day)
uk,United Kingdom,england,England and Wales,2027,2027-12-28,Boxing Day (substitute day)
uk,United Kingdom,scotland,Scotland,2026,2026-01-01,New Year's Day
uk,United Kingdom,scotland,Scotland,2026,2026-01-02,January 2nd
uk,United Kingdom,scotland,Scotland,2026,2026-04-03,Good Friday
uk,United Kingdom,scotland,Scotland,2026,2026-05-04,Early May bank holiday
uk,United Kingdom,scotland,Scotland,2026,2026-05-25,Spring bank holiday
uk,United Kingdom,scotland,Scotland,2026,2026-06-15,World Cup bank holiday
uk,United Kingdom,scotland,Scotland,2026,2026-08-03,Summer bank holiday
uk,United Kingdom,scotland,Scotland,2026,2026-11-30,St Andrew’s Day
uk,United Kingdom,scotland,Scotland,2026,2026-12-25,Christmas Day
uk,United Kingdom,scotland,Scotland,2026,2026-12-26,Boxing Day
uk,United Kingdom,scotland,Scotland,2026,2026-12-28,Boxing Day (substitute day)
uk,United Kingdom,scotland,Scotland,2027,2027-01-01,New Year's Day
uk,United Kingdom,scotland,Scotland,2027,2027-01-02,January 2nd
uk,United Kingdom,scotland,Scotland,2027,2027-01-04,January 2nd (substitute day)
uk,United Kingdom,scotland,Scotland,2027,2027-03-26,Good Friday
uk,United Kingdom,scotland,Scotland,2027,2027-05-03,Early May bank holiday
uk,United Kingdom,scotland,Scotland,2027,2027-05-31,Spring bank holiday
uk,United Kingdom,scotland,Scotland,2027,2027-08-02,Summer bank holiday
uk,United Kingdom,scotland,Scotland,2027,2027-11-30,St Andrew’s Day
uk,United Kingdom,scotland,Scotland,2027,2027-12-25,Christmas Day
uk,United Kingdom,scotland,Scotland,2027,2027-12-26,Boxing Day
uk,United Kingdom,scotland,Scotland,2027,2027-12-27,Christmas Day (substitute day)
uk,United Kingdom,scotland,Scotland,2027,2027-12-28,Boxing Day (substitute day)
uk,United Kingdom,ni,Northern Ireland,2026,2026-01-01,New Year's Day
uk,United Kingdom,ni,Northern Ireland,2026,2026-03-17,St Patrick’s Day
uk,United Kingdom,ni,Northern Ireland,2026,2026-04-03,Good Friday
uk,United Kingdom,ni,Northern Ireland,2026,2026-04-06,Easter Monday
uk,United Kingdom,ni,Northern Ireland,2026,2026-05-04,Early May bank holiday
uk,United Kingdom,ni,Northern Ireland,2026,2026-05-25,Spring bank holiday
uk,United Kingdom,ni,Northern Ireland,2026,2026-07-12,Battle of the Boyne (Orangemen’s Day)
uk,United Kingdom,ni,Northern Ireland,2026,2026-07-13,Battle of the Boyne (Orangemen’s Day) (substitute day)
uk,United Kingdom,ni,Northern Ireland,2026,2026-08-31,Summer bank holiday
uk,United Kingdom,ni,Northern Ireland,2026,2026-12-25,Christmas Day
uk,United Kingdom,ni,Northern Ireland,2026,2026-12-26,Boxing Day
uk,United Kingdom,ni,Northern Ireland,2026,2026-12-28,Boxing Day (substitute day)
uk,United Kingdom,ni,Northern Ireland,2027,2027-01-01,New Year's Day
uk,United Kingdom,ni,Northern Ireland,2027,2027-03-17,St Patrick’s Day
uk,United Kingdom,ni,Northern Ireland,2027,2027-03-26,Good Friday
uk,United Kingdom,ni,Northern Ireland,2027,2027-03-29,Easter Monday
uk,United Kingdom,ni,Northern Ireland,2027,2027-05-03,Early May bank holiday
uk,United Kingdom,ni,Northern Ireland,2027,2027-05-31,Spring bank holiday
uk,United Kingdom,ni,Northern Ireland,2027,2027-07-12,Battle of the Boyne (Orangemen’s Day)
uk,United Kingdom,ni,Northern Ireland,2027,2027-08-30,Summer bank holiday
uk,United Kingdom,ni,Northern Ireland,2027,2027-12-25,Christmas Day
uk,United Kingdom,ni,Northern Ireland,2027,2027-12-26,Boxing Day
uk,United Kingdom,ni,Northern Ireland,2027,2027-12-27,Christmas Day (substitute day)
uk,United Kingdom,ni,Northern Ireland,2027,2027-12-28,Boxing Day (substitute day)
au,Australia,act,Australian Capital Territory,2026,2026-01-01,New Year's Day
au,Australia,act,Australian Capital Territory,2026,2026-01-26,Australia Day
au,Australia,act,Australian Capital Territory,2026,2026-03-09,Canberra Day
au,Australia,act,Australian Capital Territory,2026,2026-04-03,Good Friday
au,Australia,act,Australian Capital Territory,2026,2026-04-04,Easter Saturday
au,Australia,act,Australian Capital Territory,2026,2026-04-05,Easter Sunday
au,Australia,act,Australian Capital Territory,2026,2026-04-06,Easter Monday
au,Australia,act,Australian Capital Territory,2026,2026-04-25,Anzac Day
au,Australia,act,Australian Capital Territory,2026,2026-04-27,Anzac Day (substitute day)
au,Australia,act,Australian Capital Territory,2026,2026-06-01,Reconciliation Day
au,Australia,act,Australian Capital Territory,2026,2026-06-08,King's Birthday
au,Australia,act,Australian Capital Territory,2026,2026-10-05,Labour Day
au,Australia,act,Australian Capital Territory,2026,2026-12-25,Christmas Day
au,Australia,act,Australian Capital Territory,2026,2026-12-26,Boxing Day
au,Australia,act,Australian Capital Territory,2026,2026-12-28,Boxing Day (substitute day)
au,Australia,act,Australian Capital Territory,2027,2027-01-01,New Year's Day
au,Australia,act,Australian Capital Territory,2027,2027-01-26,Australia Day
au,Australia,act,Australian Capital Territory,2027,2027-03-08,Canberra Day
au,Australia,act,Australian Capital Territory,2027,2027-03-26,Good Friday
au,Australia,act,Australian Capital Territory,2027,2027-03-27,Easter Saturday
au,Australia,act,Australian Capital Territory,2027,2027-03-28,Easter Sunday
au,Australia,act,Australian Capital Territory,2027,2027-03-29,Easter Monday
au,Australia,act,Australian Capital Territory,2027,2027-04-25,Anzac Day
au,Australia,act,Australian Capital Territory,2027,2027-04-26,Anzac Day (substitute day)
au,Australia,act,Australian Capital Territory,2027,2027-05-31,Reconciliation Day
au,Australia,act,Australian Capital Territory,2027,2027-06-14,King's Birthday
au,Australia,act,Australian Capital Territory,2027,2027-10-04,Labour Day
au,Australia,act,Australian Capital Territory,2027,2027-12-25,Christmas Day
au,Australia,act,Australian Capital Territory,2027,2027-12-26,Boxing Day
au,Australia,act,Australian Capital Territory,2027,2027-12-27,Christmas Day (substitute day)
au,Australia,act,Australian Capital Territory,2027,2027-12-28,Boxing Day (substitute day)
au,Australia,nsw,New South Wales,2026,2026-01-01,New Year's Day
au,Australia,nsw,New South Wales,2026,2026-01-26,Australia Day
au,Australia,nsw,New South Wales,2026,2026-04-03,Good Friday
au,Australia,nsw,New South Wales,2026,2026-04-04,Easter Saturday
au,Australia,nsw,New South Wales,2026,2026-04-05,Easter Sunday
au,Australia,nsw,New South Wales,2026,2026-04-06,Easter Monday
au,Australia,nsw,New South Wales,2026,2026-04-25,Anzac Day
au,Australia,nsw,New South Wales,2026,2026-04-27,Anzac Day (substitute day)
au,Australia,nsw,New South Wales,2026,2026-06-08,King's Birthday
au,Australia,nsw,New South Wales,2026,2026-10-05,Labour Day
au,Australia,nsw,New South Wales,2026,2026-12-25,Christmas Day
au,Australia,nsw,New South Wales,2026,2026-12-26,Boxing Day
au,Australia,nsw,New South Wales,2026,2026-12-28,Boxing Day (substitute day)
au,Australia,nsw,New South Wales,2027,2027-01-01,New Year's Day
au,Australia,nsw,New South Wales,2027,2027-01-26,Australia Day
au,Australia,nsw,New South Wales,2027,2027-03-26,Good Friday
au,Australia,nsw,New South Wales,2027,2027-03-27,Easter Saturday
au,Australia,nsw,New South Wales,2027,2027-03-28,Easter Sunday
au,Australia,nsw,New South Wales,2027,2027-03-29,Easter Monday
au,Australia,nsw,New South Wales,2027,2027-04-25,Anzac Day
au,Australia,nsw,New South Wales,2027,2027-04-26,Anzac Day (substitute day)
au,Australia,nsw,New South Wales,2027,2027-06-14,King's Birthday
au,Australia,nsw,New South Wales,2027,2027-10-04,Labour Day
au,Australia,nsw,New South Wales,2027,2027-12-25,Christmas Day
au,Australia,nsw,New South Wales,2027,2027-12-26,Boxing Day
au,Australia,nsw,New South Wales,2027,2027-12-27,Christmas Day (substitute day)
au,Australia,nsw,New South Wales,2027,2027-12-28,Boxing Day (substitute day)
au,Australia,nt,Northern Territory,2026,2026-01-01,New Year's Day
au,Australia,nt,Northern Territory,2026,2026-01-26,Australia Day
au,Australia,nt,Northern Territory,2026,2026-04-03,Good Friday
au,Australia,nt,Northern Territory,2026,2026-04-04,Easter Saturday
au,Australia,nt,Northern Territory,2026,2026-04-05,Easter Sunday
au,Australia,nt,Northern Territory,2026,2026-04-06,Easter Monday
au,Australia,nt,Northern Territory,2026,2026-04-25,Anzac Day
au,Australia,nt,Northern Territory,2026,2026-05-04,May Day
au,Australia,nt,Northern Territory,2026,2026-06-08,King's Birthday
au,Australia,nt,Northern Territory,2026,2026-08-03,Picnic Day
au,Australia,nt,Northern Territory,2026,2026-12-24,Christmas Eve
au,Australia,nt,Northern Territory,2026,2026-12-25,Christmas Day
au,Australia,nt,Northern Territory,2026,2026-12-26,Boxing Day
au,Australia,nt,Northern Territory,2026,2026-12-28,Boxing Day (substitute day)
au,Australia,nt,Northern Territory,2026,2026-12-31,New Year's Eve
au,Australia,nt,Northern Territory,2027,2027-01-01,New Year's Day
au,Australia,nt,Northern Territory,2027,2027-01-26,Australia Day
au,Australia,nt,Northern Territory,2027,2027-03-26,Good Friday
au,Australia,nt,Northern Territory,2027,2027-03-27,Easter Saturday
au,Australia,nt,Northern Territory,2027,2027-03-28,Easter Sunday
au,Australia,nt,Northern Territory,2027,2027-03-29,Easter Monday
au,Australia,nt,Northern Territory,2027,2027-04-26,Anzac Day
au,Australia,nt,Northern Territory,2027,2027-05-03,May Day
au,Australia,nt,Northern Territory,2027,2027-06-14,King's Birthday
au,Australia,nt,Northern Territory,2027,2027-08-02,Picnic Day
au,Australia,nt,Northern Territory,2027,2027-12-24,Christmas Eve
au,Australia,nt,Northern Territory,2027,2027-12-26,Boxing Day
au,Australia,nt,Northern Territory,2027,2027-12-27,Christmas Day
au,Australia,nt,Northern Territory,2027,2027-12-28,Boxing Day (substitute day)
au,Australia,nt,Northern Territory,2027,2027-12-31,New Year's Eve
au,Australia,qld,Queensland,2026,2026-01-01,New Year's Day
au,Australia,qld,Queensland,2026,2026-01-26,Australia Day
au,Australia,qld,Queensland,2026,2026-04-03,Good Friday
au,Australia,qld,Queensland,2026,2026-04-04,Easter Saturday
au,Australia,qld,Queensland,2026,2026-04-05,Easter Sunday
au,Australia,qld,Queensland,2026,2026-04-06,Easter Monday
au,Australia,qld,Queensland,2026,2026-04-25,Anzac Day
au,Australia,qld,Queensland,2026,2026-05-04,Labour Day
au,Australia,qld,Queensland,2026,2026-10-05,King's Birthday
au,Australia,qld,Queensland,2026,2026-12-24,Christmas Eve
au,Australia,qld,Queensland,2026,2026-12-25,Christmas Day
au,Australia,qld,Queensland,2026,2026-12-26,Boxing Day
au,Australia,qld,Queensland,2026,2026-12-28,Boxing Day (substitute day)
au,Australia,qld,Queensland,2027,2027-01-01,New Year's Day
au,Australia,qld,Queensland,2027,2027-01-26,Australia Day
au,Australia,qld,Queensland,2027,2027-03-26,Good Friday
au,Australia,qld,Queensland,2027,2027-03-27,Easter Saturday
au,Australia,qld,Queensland,2027,2027-03-28,Easter Sunday
au,Australia,qld,Queensland,2027,2027-03-29,Easter Monday
au,Australia,qld,Queensland,2027,2027-04-26,Anzac Day
au,Australia,qld,Queensland,2027,2027-05-03,Labour Day
au,Australia,qld,Queensland,2027,2027-10-04,King's Birthday
au,Australia,qld,Queensland,2027,2027-12-24,Christmas Eve
au,Australia,qld,Queensland,2027,2027-12-25,Christmas Day
au,Australia,qld,Queensland,2027,2027-12-26,Boxing Day
au,Australia,qld,Queensland,2027,2027-12-27,Christmas Day (substitute day)
au,Australia,qld,Queensland,2027,2027-12-28,Boxing Day (substitute day)
au,Australia,sa,South Australia,2026,2026-01-01,New Year's Day
au,Australia,sa,South Australia,2026,2026-01-26,Australia Day
au,Australia,sa,South Australia,2026,2026-03-09,Adelaide Cup Day
au,Australia,sa,South Australia,2026,2026-04-03,Good Friday
au,Australia,sa,South Australia,2026,2026-04-04,Easter Saturday
au,Australia,sa,South Australia,2026,2026-04-05,Easter Sunday
au,Australia,sa,South Australia,2026,2026-04-06,Easter Monday
au,Australia,sa,South Australia,2026,2026-04-25,Anzac Day
au,Australia,sa,South Australia,2026,2026-06-08,King's Birthday
au,Australia,sa,South Australia,2026,2026-10-05,Labour Day
au,Australia,sa,South Australia,2026,2026-12-24,Christmas Eve
au,Australia,sa,South Australia,2026,2026-12-25,Christmas Day
au,Australia,sa,South Australia,2026,2026-12-26,Proclamation Day
au,Australia,sa,South Australia,2026,2026-12-28,Proclamation Day
au,Australia,sa,South Australia,2026,2026-12-31,New Year's Eve
au,Australia,sa,South Australia,2027,2027-01-01,New Year's Day
au,Australia,sa,South Australia,2027,2027-01-26,Australia Day
au,Australia,sa,South Australia,2027,2027-03-08,Adelaide Cup Day
au,Australia,sa,South Australia,2027,2027-03-26,Good Friday
au,Australia,sa,South Australia,2027,2027-03-27,Easter Saturday
au,Australia,sa,South Australia,2027,2027-03-28,Easter Sunday
au,Australia,sa,South Australia,2027,2027-03-29,Easter Monday
au,Australia,sa,South Australia,2027,2027-04-25,Anzac Day
au,Australia,sa,South Australia,2027,2027-06-14,King's Birthday
au,Australia,sa,South Australia,2027,2027-10-04,Labour Day
au,Australia,sa,South Australia,2027,2027-12-24,Christmas Eve
au,Australia,sa,South Australia,2027,2027-12-26,Proclamation Day
au,Australia,sa,South Australia,2027,2027-12-27,Christmas Day
au,Australia,sa,South Australia,2027,2027-12-28,Proclamation Day
au,Australia,sa,South Australia,2027,2027-12-31,New Year's Eve
